Unnamed: 0	ensg	symbol	chr	start	end	strand	gene_biotype	hgnc_symbol	entrezID	mim	uniprot	alias	TSS_distance	weighted_TSS_distance	distance	weighted_distance	VEP_sum	VEP_max	CADD_sum	CADD_max	CLPP_eQTLgen_sum	CLPP_eQTLgen_max	CLPP_GTEX_eQTL_sum	CLPP_GTEX_eQTL_max	CLPP_GTEX_tissue_weighted_eQTL_sum	CLPP_GTEX_tissue_weighted_eQTL_max	max_CLPP_eQTL_eQTLCatalog_sum	max_CLPP_eQTL_eQTLCatalog_max	mean_CLPP_eQTL_eQTLCatalog_sum	mean_CLPP_eQTL_eQTLCatalog_max	max_CLPP_rQTL_eQTLCatalog_sum	max_CLPP_rQTL_eQTLCatalog_max	mean_CLPP_rQTL_eQTLCatalog_sum	mean_CLPP_rQTL_eQTLCatalog_max	HACER_CAGE_sum	HACER_CAGE_max	HACER_PRO-seq_GRO-seq_sum	HACER_PRO-seq_GRO-seq_max	cicero_sum	cicero_max	Jung_HiC_sum	Jung_HiC_max	Javierre_HiC_sum	Javierre_HiC_max	ABC_EP_sum	ABC_EP_max	ABC_CRISPR_sum	ABC_CRISPR_max	F5_ep_sum	F5_ep_max	GeneHancer_max	GeneHancer_sum	RoadmapEpi_sum	RoadmapEpi_max	EpiMap_sum	EpiMap_max	Promoter_sum	Promoter_max	MAGMA_Z	rel_TSS_distance	rel_weighted_TSS_distance	rel_distance	rel_weighted_distance	rel_VEP_sum	rel_VEP_max	rel_CADD_sum	rel_CADD_max	rel_CLPP_eQTLgen_sum	rel_CLPP_eQTLgen_max	rel_CLPP_GTEX_eQTL_sum	rel_CLPP_GTEX_eQTL_max	rel_CLPP_GTEX_tissue_weighted_eQTL_sum	rel_CLPP_GTEX_tissue_weighted_eQTL_max	rel_max_CLPP_eQTL_eQTLCatalog_sum	rel_max_CLPP_eQTL_eQTLCatalog_max	rel_mean_CLPP_eQTL_eQTLCatalog_sum	rel_mean_CLPP_eQTL_eQTLCatalog_max	rel_max_CLPP_rQTL_eQTLCatalog_sum	rel_max_CLPP_rQTL_eQTLCatalog_max	rel_mean_CLPP_rQTL_eQTLCatalog_sum	rel_mean_CLPP_rQTL_eQTLCatalog_max	rel_HACER_CAGE_sum	rel_HACER_CAGE_max	rel_HACER_PRO-seq_GRO-seq_sum	rel_HACER_PRO-seq_GRO-seq_max	rel_cicero_sum	rel_cicero_max	rel_Jung_HiC_sum	rel_Jung_HiC_max	rel_Javierre_HiC_sum	rel_Javierre_HiC_max	rel_ABC_EP_sum	rel_ABC_EP_max	rel_ABC_CRISPR_sum	rel_ABC_CRISPR_max	rel_F5_ep_sum	rel_F5_ep_max	rel_GeneHancer_max	rel_GeneHancer_sum	rel_RoadmapEpi_sum	rel_RoadmapEpi_max	rel_EpiMap_sum	rel_EpiMap_max	rel_Promoter_sum	rel_Promoter_max	rel_MAGMA_Z	rel_PoPS_Score	genes_in_locus	credset_size	genes_within_50kb	genes_within_100kb	genes_within_250kb	Highest_PIP	filename	pheno	ENSGID	PoPS_Score	locus	no_genes	XGB_score	rel_XGB_score	XGB_scaled	PoPS_prediction	Magma_pred	dist_pred	Combined_score	raw_FLAMES_score	PoPS_clos	diff	diff2	FLAMES_score	nPoPS	FLAMES_raw	FLAMES_scaled	FLAMES_causal	FLAMES_score2	uniqTP	TP
13	ENSG00000228474	OST4	2	27293340	27294641	-1	protein_coding	OST4	100128731.0	0.0	P0C6T2	|OST4|	436299	436299.0	436299	436299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6795	0.48230929095354524	0.48230929095354524	0.3997325412297875	0.3997325412297875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8864502160080889	0.7382508964049184	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000228474	0.7548135208097514	tg2_27508073_T_C	44	0.032945093	0.1243556	0.011019356	0	0	0	0.3545663375670971	0.3545663375670971	0	-0.09326330029603763	0.13478751216265314	-0.7167640457732591	0.8146816347	0.026839762031151338	0.015956457997458	0	0.0	tgOST4	0.0
14	ENSG00000138080	EMILIN1	2	27301435	27309271	1	protein_coding	EMILIN1	11117.0	130660.0	Q9Y6C2	|EMI|EMILIN|gp115|DKFZp586M121|EMILIN1|	421669	421669.0	421669	421669.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3546	0.5001943765281174	0.5001943765281174	0.4198607398316826	0.4198607398316826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4447417605425224	0.10902485345953158	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000138080	-0.137298516066976	tg2_27508073_T_C	44	0.01814069	0.06847443	0.006067632	0	0	0	0.08368083497566525	0.08368083497566525	0	-0.11340570816318202	0.15492992002979755	-1.2585350509561228	0.3691895962	0.006697354164006945	0.003981631815067664	0	0.0	tgEMILIN1	0.0
15	ENSG00000138030	KHK	2	27309615	27323640	1	protein_coding	KHK	3795.0	614058.0	P50053	|KHK|	407300	407300.0	407300	407300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6092	0.517760391198044	0.517760391198044	0.43962985026986645	0.43962985026986645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5728759204600002	0.4659615077042767	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000138030	0.3687636363571274	tg2_27508073_T_C	44	0.023781966	0.08976817	0.007954506	0	0	0	0.23084067245811926	0.23084067245811926	0	-0.10531303963479753	0.14683725150141305	-0.9642153759912149	0.6219007475	0.014790022692391436	0.008792789429305947	0	0.0	tgKHK	0.0
16	ENSG00000138028	CGREF1	2	27321757	27341995	-1	protein_coding	CGREF1	10669.0	606137.0	Q99674	|CGR11|CGREF1|	388945	388945.0	388945	388945.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2181	0.5401992665036675	0.5401992665036675	0.4648829661507813	0.4648829661507813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7371952651843984	0.49973136179831446	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000138028	0.4166422861025207	tg2_27508073_T_C	44	0.03542064	0.13369988	0.0118473675	0	0	0	0.2709616869434223	0.2709616869434223	0	-0.09722806490261979	0.1387522767692353	-0.8839733470206088	0.6458098042	0.022874997424569186	0.013599373018786809	0	0.0	tgCGREF1	0.0
17	ENSG00000143994	ABHD1	2	27346682	27353680	1	protein_coding	ABHD1	84696.0	612195.0	Q96SE0	|LABH1|FLJ36128|ABHD1|	377260	377260.0	377260	377260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3216	0.5544841075794621	0.5544841075794621	0.4809593845146325	0.4809593845146325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.645634389713317	0.35646445537708443	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000143994	0.2135195241993484	tg2_27508073_T_C	44	0.026791459	0.10112789	0.00896111	0	0	0	0.19687909999900402	0.19687909999900402	0	-0.10551841271533163	0.14704262458194717	-1.0321385209094454	0.5443768344	0.01458464961185733	0.008670693453583527	0	0.0	tgABHD1	0.0
18	ENSG00000138073	PREB	2	27353624	27357543	-1	protein_coding	PREB	10113.0	606395.0	Q9HCU5	|SEC12|PREB|	373397	373397.0	373397	373397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0766	0.5592066014669926	0.5592066014669926	0.48627416450090183	0.48627416450090183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8248751442607212	0.9169764528412796	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000138073	1.008209294843547	tg2_27508073_T_C	44	0.035194438	0.13284604	0.011771708	0	0	0	0.4268949482492796	0.4268949482492796	0	-0.08697737706863601	0.12850158893525154	-0.5721068244088942	0.9412193286	0.03312568525855296	0.019693490756424566	0	0.0	tgPREB	0.0
19	ENSG00000186143	C2orf53	2	27359723	27362278	-1	protein_coding	C2orf53	339779.0	0.0	Q53SZ7	|MGC44505|C2orf53|	368662	368662.0	368662	368662.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3547	0.5649951100244499	0.5649951100244499	0.49278865666631355	0.49278865666631355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7511464259087149	0.04190769471020955	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000186143	-0.2324567280840098	tg2_27508073_T_C	44	0.036568224	0.13803159	0.012231207	0	0	0	0.10198512925688721	0.10198512925688721	0	-0.10834013788221117	0.14986434974882668	-1.221926462393679	0.3216706479	0.011762924444977802	0.006993154768500337	0	0.0	tgC2orf53	0.0
20	ENSG00000163792	TCF23	2	27371872	27376378	1	protein_coding	TCF23	150921.0	609635.0	Q7RTU1	|bHLHa24|OUT|TCF-23|BHLHA24|TCF23|	354562	354562.0	354562	354562.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0023	0.5822322738386309	0.5822322738386309	0.5121876724070327	0.5121876724070327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8172867749941275	0.2975289912110705	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000163792	0.1299612583410145	tg2_27508073_T_C	44	0.035194438	0.13284604	0.011771708	0	0	0	0.19460215013795118	0.19460215013795118	0	-0.10241255958595898	0.1439367714525745	-1.0366924206315509	0.5026505258	0.017690502741229994	0.010517148535695986	0	0.0	tgTCF23	0.0
22	ENSG00000138074	SLC5A6	2	27422455	27435826	-1	protein_coding	SLC5A6	8884.0	604024.0	Q9Y289	|SMVT|SLC5A6|	295114	295114.0	295114	295114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1094	0.6549070904645476	0.6549070904645476	0.5939772247300303	0.5939772247300303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6239620887931122	0.3760646699502335	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000138074	0.2413085636742936	tg2_27508073_T_C	44	0.035920627	0.13558714	0.012014601	0	0	0	0.22576621616759399	0.22576621616759399	0	-0.10005023606639303	0.14157444793300855	-0.9743642885722654	0.5582537863	0.020052826260795933	0.011921569184903362	0	0.0	tgSLC5A6	0.0
23	ENSG00000138085	ATRAID	2	27434895	27440046	1	protein_coding	ATRAID	51374.0	0.0	Q6UW56	|APR--3|APR-3|APR3|C2orf28|p18|PRO240|HSPC013|ATRAID|	290894	290894.0	290894	290894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1094	0.6600660146699266	0.6600660146699266	0.5997831712850541	0.5997831712850541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6239620887931122	0.06217090309917502	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000138085	-0.2037277008731851	tg2_27508073_T_C	44	0.035920627	0.13558714	0.012014601	0	0	0	0.10805605359844704	0.10805605359844704	0	-0.10803312088657474	0.14955733275319025	-1.2097846137105592	0.3360169994	0.012069941440614232	0.007175678882897944	0	0.0	tgATRAID	0.0
24	ENSG00000084774	CAD	2	27440258	27466811	1	protein_coding	CAD	790.0	114010.0	P27708	|CAD|	264129	264129.0	264129	264129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3308	0.6927860635696822	0.6927860635696822	0.6366069057744403	0.6366069057744403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7487054834393799	0.5325247512577125	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000084774	0.463136511500077	tg2_27508073_T_C	44	0.04626677	0.17464003	0.015475142	0	0	0	0.30884680398993747	0.30884680398993747	0	-0.08914931851555015	0.13067353038216567	-0.8082031129275784	0.6690275239	0.030953743811638814	0.018402253806171432	0	0.0	tgCAD	0.0
25	ENSG00000115194	SLC30A3	2	27476552	27498685	-1	protein_coding	SLC30A3	7781.0	602878.0	Q99726	|ZNT3|SLC30A3|	232255	232255.0	232255	232255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1094	0.7317518337408313	0.7317518337408313	0.6804596878822191	0.6804596878822191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6239620887931122	0.131708026284561	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000115194	-0.1051384811500484	tg2_27508073_T_C	44	0.03775258	0.1425021	0.012627346	0	0	0	0.1384543181786632	0.1384543181786632	0	-0.10555890800532315	0.14708311987193867	-1.148988084550127	0.3852492826	0.014544154321865815	0.008646618672551768	0	0.0	tgSLC30A3	0.0
26	ENSG00000163793	DNAJC5G	2	27498289	27504367	1	protein_coding	DNAJC5G	285126.0	613946.0	Q8N7S2	|CSP-gamma|FLJ40417|DNAJC5G|	226573	226573.0	226573	226573.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1094	0.7386980440097799	0.7386980440097799	0.6882770784807131	0.6882770784807131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6239620887931122	0.0	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000163793	-0.291873148157357	tg2_27508073_T_C	44	0.03775258	0.1425021	0.012627346	0	0	0	0.08906380832195282	0.08906380832195282	0	-0.10907930899707746	0.150603520863693	-1.2477691042635477	0.292	0.011023753330111503	0.006553711496476946	0	0.0	tgDNAJC5G	0.0
27	ENSG00000138100	TRIM54	2	27505260	27530307	1	protein_coding	TRIM54	57159.0	606474.0	Q9BYV2	|MURF|MURF-3|muRF3|RNF30|MURF3|TRIM54|	200633	200633.0	200633	200633.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1094	0.7704095354523227	0.7704095354523227	0.7239657641767594	0.7239657641767594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6239620887931122	0.19664376661923108	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000138100	-0.0130730680516131	tg2_27508073_T_C	44	0.041754443	0.15760766	0.013965875	0	0	0	0.17224620165581472	0.17224620165581472	0	-0.1020975532154311	0.14362176508204663	-1.081404317595824	0.4312237868	0.018005509111757863	0.01070442239879603	0	0.0	tgTRIM54	0.0
28	ENSG00000163794	UCN	2	27530268	27531313	-1	protein_coding	UCN	7349.0	600945.0	P55089	|UI|UROC|UCN|	199627	199627.0	199627	199627.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3788	0.7716393643031785	0.7716393643031785	0.7253498357962745	0.7253498357962745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4472133424570793	0.34889671052783944	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000163794	0.2027900314396069	tg2_27508073_T_C	44	0.0297927	0.11245648	0.009964954	0	0	0	0.2011215643781804	0.2011215643781804	0	-0.10404423482619019	0.14556844669280572	-1.0236535921510925	0.5390188711	0.016058827500998782	0.009547104263096871	0	0.0	tgUCN	0.0
29	ENSG00000115204	MPV17	2	27532360	27548547	-1	protein_coding	MPV17	4358.0	137960.0	P39210	|MTDPS6|SYM1|MPV17|	182393	182393.0	182393	182393.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7481	0.7927078239608802	0.7927078239608802	0.7490606611349663	0.7490606611349663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7913249517428738	0.4191302435056303	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000115204	0.3023666158234544	tg2_27508073_T_C	44	0.08194499	0.30931216	0.027408663	0	0	0	0.35049393685370434	0.35049393685370434	0	-0.07185842539103826	0.1133826372576538	-0.7249088472000447	0.5887442124	0.0482446369361507	0.028681831157102735	0	0.0	tgMPV17	0.0
30	ENSG00000115207	GTF3C2	2	27548716	27579868	-1	protein_coding	GTF3C2	2976.0	604883.0	Q8WUA4	|TFIIIC-BETA|TFIIIC110|KIAA0011|GTF3C2|	151072	151072.0	151072	151072.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12877846877358	2.12877846877358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1094	0.8309975550122249	0.8309975550122249	0.7921526165970274	0.7921526165970274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8519028157386414	0.8519028157386414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6239620887931122	0.3804361944053124	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000115207	0.2475064787631568	tg2_27508073_T_C	44	0.09756453	0.3682702	0.032633033	0	0	0	0.372832437032966	0.372832437032966	0	-0.06533532610935354	0.10685953797596906	-0.6802318468415214	0.5613488256	0.05476773621783543	0.03255986701973985	0	0.0	tgGTF3C2	0.0
33	ENSG00000115211	EIF2B4	2	27587219	27593353	-1	protein_coding	EIF2B4	8890.0	606687.0	Q9UI10	|EIF-2B|EIF2B|EIF2Bdelta|EIF2BD|DKFZP586J0119|EIF2B4|	137587	137587.0	137587	137587.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4281	0.8474828850855746	0.8474828850855746	0.8107055050554385	0.8107055050554385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7586428768396434	0.47330178602037987	63	1	5	13	31	1.0	2_27508073_T_C	tg	ENSG00000115211	0.3791706287460124	tg2_27508073_T_C	44	0.08043556	0.30361462	0.026903795	0	0	0	0.36724730500391933	0.36724730500391933	0	-0.06966211103924189	0.1111863229058574	-0.6914021108996147	0.6270976645	0.05044095128794709	0.0299875579986067	0	0.0	tgEIF2B4	0.0
