Unnamed: 0	ensg	symbol	chr	start	end	strand	gene_biotype	hgnc_symbol	entrezID	mim	uniprot	alias	TSS_distance	weighted_TSS_distance	distance	weighted_distance	VEP_sum	VEP_max	CADD_sum	CADD_max	CLPP_eQTLgen_sum	CLPP_eQTLgen_max	CLPP_GTEX_eQTL_sum	CLPP_GTEX_eQTL_max	CLPP_GTEX_tissue_weighted_eQTL_sum	CLPP_GTEX_tissue_weighted_eQTL_max	max_CLPP_eQTL_eQTLCatalog_sum	max_CLPP_eQTL_eQTLCatalog_max	mean_CLPP_eQTL_eQTLCatalog_sum	mean_CLPP_eQTL_eQTLCatalog_max	max_CLPP_rQTL_eQTLCatalog_sum	max_CLPP_rQTL_eQTLCatalog_max	mean_CLPP_rQTL_eQTLCatalog_sum	mean_CLPP_rQTL_eQTLCatalog_max	HACER_CAGE_sum	HACER_CAGE_max	HACER_PRO-seq_GRO-seq_sum	HACER_PRO-seq_GRO-seq_max	cicero_sum	cicero_max	Jung_HiC_sum	Jung_HiC_max	Javierre_HiC_sum	Javierre_HiC_max	ABC_EP_sum	ABC_EP_max	ABC_CRISPR_sum	ABC_CRISPR_max	F5_ep_sum	F5_ep_max	GeneHancer_max	GeneHancer_sum	RoadmapEpi_sum	RoadmapEpi_max	EpiMap_sum	EpiMap_max	Promoter_sum	Promoter_max	MAGMA_Z	PoPS_Score	rel_TSS_distance	rel_weighted_TSS_distance	rel_distance	rel_weighted_distance	rel_VEP_sum	rel_VEP_max	rel_CADD_sum	rel_CADD_max	rel_CLPP_eQTLgen_sum	rel_CLPP_eQTLgen_max	rel_CLPP_GTEX_eQTL_sum	rel_CLPP_GTEX_eQTL_max	rel_CLPP_GTEX_tissue_weighted_eQTL_sum	rel_CLPP_GTEX_tissue_weighted_eQTL_max	rel_max_CLPP_eQTL_eQTLCatalog_sum	rel_max_CLPP_eQTL_eQTLCatalog_max	rel_mean_CLPP_eQTL_eQTLCatalog_sum	rel_mean_CLPP_eQTL_eQTLCatalog_max	rel_max_CLPP_rQTL_eQTLCatalog_sum	rel_max_CLPP_rQTL_eQTLCatalog_max	rel_mean_CLPP_rQTL_eQTLCatalog_sum	rel_mean_CLPP_rQTL_eQTLCatalog_max	rel_HACER_CAGE_sum	rel_HACER_CAGE_max	rel_HACER_PRO-seq_GRO-seq_sum	rel_HACER_PRO-seq_GRO-seq_max	rel_cicero_sum	rel_cicero_max	rel_Jung_HiC_sum	rel_Jung_HiC_max	rel_Javierre_HiC_sum	rel_Javierre_HiC_max	rel_ABC_EP_sum	rel_ABC_EP_max	rel_ABC_CRISPR_sum	rel_ABC_CRISPR_max	rel_F5_ep_sum	rel_F5_ep_max	rel_GeneHancer_max	rel_GeneHancer_sum	rel_RoadmapEpi_sum	rel_RoadmapEpi_max	rel_EpiMap_sum	rel_EpiMap_max	rel_Promoter_sum	rel_Promoter_max	rel_MAGMA_Z	rel_PoPS_Score	genes_in_locus	credset_size	genes_within_50kb	genes_within_100kb	genes_within_250kb	Highest_PIP	filename	pheno	no_genes	XGB_score	locus	rel_XGB_score	XGB_scaled	PoPS_prediction	Magma_pred	dist_pred	Combined_score	raw_FLAMES_score	PoPS_clos	diff	diff2	FLAMES_score	nPoPS	new_combined	FLAMES_scaled	FLAMES_causal	phenotype	FLAMES_raw	FLAMES_scaled_with_path	FLAMES_causal_path	PoPS_clos_pathway	rel_PoPS_path	FLAMES_raw_path	mergeID	TP	uniqTP	locusname
67	ENSG00000160844	GATS	7	99798283	99869855	-1	protein_coding	GATS	352954.0	0.0	Q8NAP1	|STAG3OS|DKFZp686B07267|GATS|	536907	536907.0	465335	465335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.333	0.1118707659421919	0.29310392509333705	0.29310392509333705	0.37845987764421696	0.37845987764421696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8135292757495568	0.2738075774245608	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.038518526	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.25894758	0.0168127	0	0	0	0.2645200834174882	0.2645200834174882	0	-0.46899681831400286	0.5970377697801662	-1.066034588094169	0.4858557648	0.018714447743526184	0.01431792753896286	0	Test_female	0.018714447743526184	0.01427599531014135	0	0	0.24889266547547584	0.018034990287773736	Test_femaleENSG00000160844	0	Test_femaleGATS	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
68	ENSG00000213413	PVRIG	7	99815864	99819113	1	protein_coding	PVRIG	79037.0	0.0	Q6DKI7	|C7orf15|MGC2463|PVRIG|	486165	486165.0	482916	482916.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6542	0.0493101230864008	0.3599273057701045	0.3599273057701045	0.35497072038670735	0.35497072038670735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7263314749633892	0.23468316818989582	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.038518526	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.25894758	0.0168127	0	0	0	0.24984842995448883	0.24984842995448883	0	-0.48366847177700223	0.6117094232431656	-1.0953778950201678	0.4581556831	0.017647481435779586	0.013501619919833934	0	Test_female	0.017647481435779586	0.01345718769585601	0	0	0.21096217363545758	0.017000583435545297	Test_femaleENSG00000213413	0	Test_femalePVRIG	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
70	ENSG00000214300	SPDYE3	7	99905325	99919819	1	protein_coding	SPDYE3	442590.0	0.0	A6NKU9	|SPDYE3|	586871	586871.0	572377	572377.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4005	-0.0051433407127534	0.22730511164227063	0.22730511164227063	0.23544603479350626	0.23544603479350626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5652827377129204	0.20062885697007574	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.031272717	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.21023636	0.013650025	0	0	0	0.20663354551538973	0.20663354551538973	0	-0.5268833562161014	0.6549243076822647	-1.1818076638983661	0.4340452307	0.01357377358685685	0.010384934106010931	0	Test_female	0.01357377358685685	0.010472619160507164	0	0	0.18510920988844362	0.013230151785853295	Test_femaleENSG00000214300	0	Test_femaleSPDYE3	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
75	ENSG00000121716	PILRB	7	99933737	99965356	1	protein_coding	PILRB	102466747.0	605342.0	Q9UKJ0	|FDFACT1|FDFACT2|hsa-mir-6840|FDFACT|PILRB|	632408	632408.0	600789	600789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8482	0.0275571011692526	0.16733632275184535	0.16733632275184535	0.19748608166226436	0.19748608166226436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6227937209362074	0.2210791818379819	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.035929073	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.24153954	0.015682448	0	0	0	0.23386689693031681	0.23386689693031681	0	-0.4996500048011743	0.6276909562673376	-1.127340961068512	0.4485240607	0.016115053561394907	0.012329200003156631	0	Test_female	0.016115053561394907	0.012097496489075444	0	0	0.18836485446335072	0.015282873589336608	Test_femaleENSG00000121716	0	Test_femalePILRB	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
77	ENSG00000085514	PILRA	7	99965153	99997719	1	protein_coding	PILRA	29992.0	605341.0	Q9UKJ1	|FDF03|PILRA|	664771	664771.0	632205	632205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1669	0.2373577576073332	0.12471669662669801	0.12471669662669801	0.15551262370185698	0.15551262370185698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6637335251650694	0.35228510245337386	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.035929073	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.24153954	0.015682448	0	0	0	0.2830691171610888	0.2830691171610888	0	-0.4504477845704023	0.5784887360365656	-1.0289365206069678	0.5414178525	0.019452641355551935	0.014882699889798923	0	Test_female	0.019452641355551935	0.014501314461200444	0	0	0.3077449242609197	0.018319637950701552	Test_femaleENSG00000085514	0	Test_femalePILRA	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
78	ENSG00000078487	ZCWPW1	7	99998449	100026615	-1	protein_coding	ZCWPW1	55063.0	0.0	Q9H0M4	|ZCW1|DKFZp434N0510|FLJ10057|ZCWPW1|	693667	693667.0	665501	665501.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4526	-0.0759459265179455	0.08666284758574824	0.08666284758574824	0.1110273850893753	0.1110273850893753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7004341905814043	0.1563500705723686	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.035929073	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.24153954	0.015682448	0	0	0	0.20959348020571184	0.20959348020571184	0	-0.5239234215257793	0.6519643729919427	-1.175887794517722	0.40269585	0.014468488449813613	0.011069456713966567	0	Test_female	0.014468488449813613	0.011019505105610746	0	0	0.13482890122174765	0.013921037604613445	Test_femaleENSG00000078487	0	Test_femaleZCWPW1	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
79	ENSG00000146834	MEPCE	7	100026413	100031741	1	protein_coding	MEPCE	56257.0	611478.0	Q7L2J0	|BCDIN3|FLJ20257|MePCE|MEPCE|	698793	698793.0	693465	693465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4422	0.2197941444646502	0.07991229283132173	0.07991229283132173	0.07366598394330857	0.07366598394330857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5706394676669321	0.3413011042579323	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.029155603	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.19600369	0.01272594	0	0	0	0.25049021871031485	0.25049021871031485	0	-0.48302668302117624	0.6110676344873396	-1.0940943175085158	0.5336411818	0.015558630269529541	0.011903495302537004	0	Test_female	0.015558630269529541	0.011702190737454963	0	0	0.30374933362988665	0.014783480360612866	Test_femaleENSG00000146834	0	Test_femaleMEPCE	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
81	ENSG00000160813	PPP1R35	7	100032905	100034188	-1	protein_coding	PPP1R35	221908.0	0.0	Q8TAP8	|C7orf47|MGC22793|PPP1R35|	701240	701240.0	699957	699957.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3028	0.3594586158114676	0.0766897786908454	0.0766897786908454	0.06499232437242225	0.06499232437242225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5527323176528017	0.4286449946509992	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.028681189	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.19281437	0.012518866	0	0	0	0.2812508492748139	0.2812508492748139	0	-0.45226605245667717	0.5803070039228405	-1.0325730563795177	0.5954806562	0.017079093140197163	0.013066761112260575	0	Test_female	0.017079093140197163	0.01273939517987786	0	0	0.3801229012799277	0.016093789844410778	Test_femaleENSG00000160813	0	Test_femalePPP1R35	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
83	ENSG00000185955	C7orf61	7	100054238	100061894	-1	protein_coding	C7orf61	402573.0	0.0	Q8IZ16	|IMAGE:4839025|C7orf61|	728946	728946.0	721290	721290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2356	-0.0519354511031867	0.040203069750903736	0.040203069750903736	0.03649029423907075	0.03649029423907075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5440998895254733	0.17136583165096386	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.02567295	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.17259094	0.011205819	0	0	0	0.1721315288386015	0.1721315288386015	0	-0.5613853728928896	0.6894263243590529	-1.2508116972519425	0.4133270088	0.010611323568804055	0.008118442180757513	0	Test_female	0.010611323568804055	0.008265908832616095	0	0	0.16207202890013478	0.010442395243010093	Test_femaleENSG00000185955	0	Test_femaleC7orf61	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
85	ENSG00000166925	TSC22D4	7	100060982	100076902	-1	protein_coding	TSC22D4	81628.0	611914.0	Q9Y3Q8	|THG-1|THG1|TILZ2|TSC22D4|	743954	743954.0	728034	728034.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.071	0.5918998317176258	0.020438667535836806	0.020438667535836806	0.0274799491765234	0.0274799491765234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9083318346478945	0.5740099531773778	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.051587217	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.34680417	0.02251697	0	0	0	0.43200633609160977	0.43200633609160977	0	-0.3015105656398813	0.42955151710604467	-0.731062082745926	0.6983990468	0.03602846286982603	0.027564421231122353	0	Test_female	0.03602846286982603	0.026378563177473932	0	0	0.4999706683297428	0.03332427059381388	Test_femaleENSG00000166925	0	Test_femaleTSC22D4	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
87	ENSG00000166924	NYAP1	7	100081550	100092422	1	protein_coding	NYAP1	222950.0	615477.0	Q6ZVC0	|C7orf51|FLJ37538|KIAA1486L|NYAP1|	759474	759474.0	748602	748602.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.923	0.1050218134941909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8893199393674691	0.2695243538806143	88	1	4	8	27	1.0	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	Test_female	52	0.051587217	Test_femaleFLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1	0.34680417	0.02251697	0	0	0	0.3178242363553234	0.3178242363553234	0	-0.41569266537616767	0.543733616842331	-0.9594262822184987	0.4828232425	0.024907507169152483	0.019056073025050323	0	Test_female	0.024907507169152483	0.018779254324607923	0	0	0.23712050077553115	0.023723996961202663	Test_femaleENSG00000166924	0	Test_femaleNYAP1	FLAMES_annotated_GCST011519-7_99735325_T_G_credset.cred1
4	ENSG00000121005	CRISPLD1	8	75896750	75946793	1	protein_coding	CRISPLD1	83690.0	0.0	Q9H336	|CRISP-10|CRISP10|LCRISP1|Cocoacrisp|DKFZp762F133|CRISPLD1|	533557	533557.0	533557	533557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61695	-0.330972464717052	0.28411093029198553	0.28411093029198553	0.28411093029198553	0.28411093029198553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11863334778789099	0.0	14	1	1	1	4	1.0	FLAMES_annotated_GCST011521-8_75568115_T_C_credset.cred1	Urate	4	0.02733076	UrateFLAMES_annotated_GCST011521-8_75568115_T_C_credset.cred1	0.05603772	0.047702234	0	0	0	0.03502357378602028	0.03502357378602028	0	-0.14657943595083775	0.9649764262139797	-1.1115558621648174	0.292	0.007980581894516944	0.009843491739961449	0	Urate	0.007980581894516944	0.009892669497344535	0	0	0.0	0.007980581894516944	UrateENSG00000121005	0	UrateCRISPLD1	FLAMES_annotated_GCST011521-8_75568115_T_C_credset.cred1
10	ENSG00000164749	HNF4G	8	76320149	76479078	1	protein_coding	HNF4G	3174.0	605966.0	Q14541	|NR2A2|NR2A3|HNF4G|	1272	1272.0	1272	1272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.659	2.659	0.0	0.0	0.0	0.0	8.4624	0.5063032614766072	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	1	1	1	4	1.0	FLAMES_annotated_GCST011521-8_75568115_T_C_credset.cred1	Urate	4	0.48772076	UrateFLAMES_annotated_GCST011521-8_75568115_T_C_credset.cred1	1.0	0.85125226	1	1	1	1.0	1.0	1	0.8183969902631419	0.0	0.8183969902631419	1.0	0.7720619738101959	0.9522846532231473	1	Urate	0.7720619738101959	0.9570422356819941	1	1	1.0	0.7720619738101959	UrateENSG00000164749	1	UrateHNF4G	FLAMES_annotated_GCST011521-8_75568115_T_C_credset.cred1
7	ENSG00000198576	ARC	8	143692405	143696833	-1	protein_coding	ARC	23237.0	612461.0	Q7LC44	|Arg3.1|KIAA0278|ARC|	300131	300131.0	300131	300131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3905	-0.4239818347253901	0.5946044462030033	0.5946044462030033	0.5838559438949888	0.5838559438949888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66	1	3	7	25	1.0	FLAMES_annotated_GCST011519-8_142915548_G_A_credset.cred1	Test_female	34	0.03185573	Test_femaleFLAMES_annotated_GCST011519-8_142915548_G_A_credset.cred1	0.059169315	0.015425589	0	0	0	0.036980822682380676	0.036980822682380676	0	-0.5763013508444392	0.8632231637717623	-1.4395245146162017	0.292	0.009301872715353965	0.006965368760260517	0	Test_female	0.009301872715353965	0.005948763968711322	0	0	0.0	0.009301872715353965	Test_femaleENSG00000198576	0	Test_femaleARC	FLAMES_annotated_GCST011519-8_142915548_G_A_credset.cred1
11	ENSG00000167653	PSCA	8	143751726	143764142	1	protein_coding	PSCA	8000.0	602470.0	O43653	|PRO232|PSCA|	232822	232822.0	232822	232822.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7514	0.417621908390054	0.6858117721666499	0.6858117721666499	0.6771826588040526	0.6771826588040526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6120580883228187	0.4880070199796421	66	1	3	7	25	1.0	FLAMES_annotated_GCST011519-8_142915548_G_A_credset.cred1	Test_female	34	0.049228653	Test_femaleFLAMES_annotated_GCST011519-8_142915548_G_A_credset.cred1	0.09143805	0.023838129	0	0	0	0.24015141316610808	0.24015141316610808	0	-0.3731307603607118	0.6600525732880349	-1.0331833336487466	0.6375089701	0.031383708072170585	0.023500547306587655	0	Test_female	0.031383708072170585	0.018308694285757182	0	0	0.4089613843953327	0.028628660462273293	Test_femaleENSG00000167653	0	Test_femalePSCA	FLAMES_annotated_GCST011519-8_142915548_G_A_credset.cred1
